zip,year_built,sqft,stories,beds,baths,garage,lastSoldPrice,type_condo,type_coop,type_farm,type_land,type_mobile,type_multi_family,type_other,type_single_family,type_townhomes
98501.0,2002.0,3980.0,2.0,4.0,3.0,0.0,975054.0,False,False,False,False,False,False,False,True,False
98642.0,1980.0,1060.0,1.0,2.0,2.0,0.0,479912.0,False,False,False,False,True,False,False,False,False
98277.0,1992.0,1810.0,2.0,3.0,0.0,0.0,2175245.0,False,False,False,False,False,False,True,False,False
98826.0,1976.0,2690.0,2.0,3.0,2.0,0.0,1099929.0,False,False,False,False,True,False,False,False,False
98320.0,1992.0,1810.0,2.0,3.0,2.0,0.0,19903.0,False,False,False,True,False,False,False,False,False
98257.0,1982.0,1810.0,2.0,3.0,0.0,0.0,292829.0,False,False,False,False,False,False,True,False,False
98273.0,1992.0,1810.0,2.0,3.0,2.0,0.0,239917.0,False,False,False,True,False,False,False,False,False
98367.0,2026.0,1960.0,1.0,3.0,2.0,0.0,597571.0,False,False,False,False,False,False,False,True,False
98103.0,2025.0,1540.0,2.0,3.0,4.0,0.0,1197901.0,False,False,False,False,False,False,False,False,True
98335.0,1992.0,1810.0,2.0,3.0,0.0,0.0,1274919.0,False,False,False,True,False,False,False,False,False
98223.0,2023.0,1500.0,1.0,3.0,2.0,0.0,495097.0,False,False,False,False,True,False,False,False,False
98902.0,1977.0,2500.0,1.0,4.0,4.0,0.0,19130.0,False,False,False,False,False,True,False,False,False
98368.0,2004.0,500.0,2.0,1.0,1.0,0.0,289371.0,False,False,False,False,True,False,False,False,False
98663.0,1938.0,980.0,1.0,1.0,1.0,1.0,374917.0,False,False,False,False,False,False,False,True,False
98144.0,1956.0,2660.0,1.0,4.0,3.0,0.0,1200087.0,False,False,False,False,False,False,False,True,False
98026.0,1963.0,2280.0,3.0,4.0,3.0,0.0,1050091.0,False,False,False,False,False,False,False,True,False
98002.0,1959.0,1290.0,1.0,3.0,2.0,0.0,650067.0,False,False,False,False,False,False,False,True,False
98119.0,2019.0,1320.0,2.0,3.0,2.0,0.0,868907.0,False,False,False,False,False,False,False,True,False
98122.0,2021.0,1360.0,2.0,3.0,2.0,0.0,855074.0,False,False,False,False,False,False,False,False,True
98272.0,1923.0,3180.0,2.0,5.0,2.0,0.0,636369.0,False,False,False,False,False,False,False,True,False
98499.0,1959.0,2380.0,1.0,4.0,2.0,0.0,725058.0,False,False,False,False,False,False,False,True,False
98021.0,1969.0,1490.0,1.0,3.0,1.0,0.0,609566.0,False,False,False,False,False,False,False,True,False
99212.0,1913.0,1720.0,2.0,4.0,1.0,1.0,284901.0,False,False,False,False,False,False,False,True,False
98550.0,1929.0,1850.0,2.0,3.0,2.0,0.0,273914.0,False,False,False,False,False,False,False,True,False
98926.0,2011.0,2290.0,2.0,5.0,3.0,0.0,455087.0,False,False,False,False,False,False,False,True,False
98532.0,1992.0,1390.0,1.0,3.0,2.0,0.0,397405.0,False,False,False,False,False,False,False,True,False
98226.0,2026.0,1320.0,1.0,2.0,2.0,0.0,548063.0,True,False,False,False,False,False,False,False,False
99224.0,2024.0,1310.0,1.0,3.0,2.0,3.0,391917.0,False,False,False,False,False,False,False,True,False
98595.0,1999.0,1700.0,1.0,3.0,2.0,0.0,390068.0,False,False,False,False,False,False,False,True,False
98374.0,2020.0,1520.0,2.0,3.0,3.0,4.0,514093.0,False,False,False,False,False,False,False,True,False
99224.0,2011.0,1600.0,2.0,4.0,2.0,3.0,425071.0,False,False,False,False,False,False,False,True,False
98607.0,1971.0,1140.0,1.0,3.0,1.0,1.0,534407.0,False,False,False,False,False,False,False,True,False
98225.0,1947.0,910.0,1.0,2.0,1.0,0.0,399862.0,False,False,False,False,False,False,False,True,False
98408.0,1991.0,970.0,1.0,3.0,2.0,0.0,434911.0,False,False,False,False,False,False,False,True,False
98007.0,1956.0,1010.0,1.0,3.0,1.0,0.0,1204903.0,False,False,False,False,False,False,False,True,False
98607.0,2026.0,2670.0,2.0,4.0,3.0,3.0,789990.0,False,False,False,False,False,False,False,True,False
98902.0,1935.0,760.0,1.0,2.0,1.0,0.0,244934.0,False,False,False,False,False,False,False,True,False
99001.0,2025.0,1500.0,2.0,3.0,3.0,2.0,385071.0,False,False,False,False,False,False,False,True,False
98148.0,1966.0,1010.0,1.0,3.0,1.0,0.0,546426.0,False,False,False,False,False,False,False,True,False
98208.0,1983.0,2340.0,2.0,3.0,3.0,0.0,924947.0,False,False,False,False,False,False,False,True,False
98198.0,1977.0,1040.0,1.0,2.0,2.0,0.0,399920.0,False,False,False,False,False,False,False,True,False
99207.0,1939.0,1710.0,1.0,3.0,2.0,2.0,284928.0,False,False,False,False,False,False,False,True,False
99354.0,2017.0,1670.0,1.0,3.0,2.0,3.0,520070.0,False,False,False,False,False,False,False,True,False
98597.0,2006.0,2340.0,1.0,3.0,3.0,0.0,479945.0,False,False,False,False,False,False,False,True,False
98030.0,1986.0,1880.0,3.0,3.0,3.0,0.0,649875.0,False,False,False,False,False,False,False,True,False
98043.0,1981.0,950.0,1.0,2.0,2.0,0.0,361921.0,True,False,False,False,False,False,False,False,False
98311.0,1975.0,1750.0,2.0,3.0,2.0,0.0,425055.0,False,False,False,False,False,False,False,True,False
99354.0,1982.0,970.0,2.0,1.0,1.0,1.0,185082.0,True,False,False,False,False,False,False,False,False
98028.0,2024.0,960.0,1.0,1.0,1.0,0.0,434942.0,True,False,False,False,False,False,False,False,False
98258.0,2025.0,2820.0,1.0,4.0,4.0,0.0,1050047.0,False,False,False,False,False,False,False,True,False
98271.0,2025.0,1300.0,3.0,3.0,2.0,0.0,624930.0,False,False,False,False,False,False,False,True,False
98117.0,1946.0,1540.0,1.0,2.0,1.0,0.0,800069.0,False,False,False,False,False,False,False,True,False
98027.0,1999.0,890.0,1.0,2.0,2.0,0.0,469904.0,True,False,False,False,False,False,False,False,False
98387.0,1986.0,1500.0,2.0,3.0,2.0,0.0,484397.0,False,False,False,False,False,False,False,True,False
98201.0,1915.0,990.0,1.0,3.0,1.0,0.0,492433.0,False,False,False,False,False,False,False,True,False
98042.0,1969.0,840.0,1.0,3.0,1.0,0.0,415087.0,False,False,False,False,False,False,False,True,False
98010.0,2026.0,1700.0,2.0,3.0,3.0,0.0,599888.0,False,False,False,False,False,False,False,True,False
98903.0,1947.0,720.0,1.0,1.0,1.0,0.0,172600.0,False,False,False,False,False,False,False,True,False
98903.0,2014.0,1910.0,1.0,3.0,2.0,2.0,444913.0,False,False,False,False,False,False,False,True,False
98387.0,2010.0,1210.0,1.0,3.0,2.0,0.0,465098.0,False,False,False,False,False,False,False,True,False
98607.0,1980.0,900.0,1.0,2.0,1.0,0.0,636030.0,False,False,False,False,False,False,False,True,False
98498.0,1966.0,1280.0,1.0,3.0,3.0,0.0,496055.0,False,False,False,False,False,False,False,True,False
98671.0,1998.0,1500.0,1.0,3.0,2.0,2.0,559927.0,False,False,False,False,False,False,False,True,False
98115.0,1939.0,1800.0,2.0,3.0,1.0,0.0,1170087.0,False,False,False,False,False,False,False,True,False
98597.0,2025.0,2510.0,2.0,5.0,3.0,0.0,639816.0,False,False,False,False,False,False,False,True,False
99301.0,2026.0,1400.0,1.0,3.0,2.0,2.0,414777.0,False,False,False,False,False,False,False,True,False
98226.0,2001.0,1330.0,2.0,3.0,2.0,0.0,575365.0,True,False,False,False,False,False,False,False,False
98418.0,1923.0,1510.0,2.0,3.0,1.0,0.0,378910.0,False,False,False,False,False,False,False,True,False
98642.0,2025.0,2340.0,2.0,4.0,2.0,2.0,624889.0,False,False,False,False,False,False,False,True,False
98258.0,1969.0,830.0,1.0,3.0,1.0,0.0,499906.0,False,False,False,False,False,False,False,True,False
98146.0,2007.0,1450.0,2.0,3.0,3.0,0.0,665084.0,False,False,False,False,False,False,False,True,False
98116.0,1968.0,1080.0,2.0,2.0,2.0,0.0,499052.0,True,False,False,False,False,False,False,False,False
98902.0,1940.0,1530.0,2.0,3.0,1.0,0.0,261936.0,False,False,False,False,False,False,False,True,False
99217.0,2005.0,1560.0,1.0,3.0,2.0,2.0,385097.0,False,False,False,False,False,False,False,True,False
98277.0,1973.0,1390.0,1.0,3.0,2.0,0.0,399950.0,False,False,False,False,False,False,False,True,False
99019.0,2025.0,2130.0,2.0,3.0,3.0,2.0,465005.0,False,False,False,False,False,False,False,True,False
99353.0,2015.0,1120.0,1.0,3.0,2.0,2.0,339933.0,False,False,False,False,False,False,False,True,False
98168.0,1920.0,1600.0,1.0,4.0,2.0,0.0,599900.0,False,False,False,False,False,False,False,True,False
98204.0,1981.0,830.0,1.0,2.0,2.0,0.0,350085.0,True,False,False,False,False,False,False,False,False
98383.0,1935.0,1460.0,1.0,2.0,2.0,0.0,574943.0,False,False,False,False,False,False,False,True,False
98686.0,1971.0,1800.0,2.0,4.0,4.0,2.0,557658.0,False,False,False,False,False,False,False,True,False
99206.0,1991.0,1810.0,1.0,3.0,2.0,2.0,315097.0,False,False,False,False,False,False,False,True,False
99352.0,1944.0,1870.0,2.0,3.0,1.0,1.0,228939.0,False,False,False,False,False,False,False,True,False
98057.0,1978.0,500.0,1.0,1.0,1.0,0.0,191921.0,True,False,False,False,False,False,False,False,False
98565.0,1994.0,1610.0,1.0,3.0,2.0,2.0,439827.0,False,False,False,False,False,False,False,True,False
99354.0,1948.0,1150.0,1.0,3.0,1.0,0.0,312412.0,False,False,False,False,False,False,False,True,False
99019.0,2025.0,2130.0,2.0,3.0,3.0,2.0,465038.0,False,False,False,False,False,False,False,True,False
98284.0,1992.0,1810.0,2.0,3.0,0.0,0.0,85220.0,False,False,False,False,False,False,True,False,False
98239.0,1993.0,1800.0,1.0,3.0,2.0,6.0,515256.0,False,False,False,False,False,False,False,True,False
98661.0,1969.0,1620.0,2.0,3.0,2.0,0.0,449927.0,False,False,False,False,False,False,False,True,False
99218.0,1973.0,1020.0,2.0,2.0,2.0,0.0,166085.0,True,False,False,False,False,False,False,False,False
98036.0,1975.0,1200.0,1.0,2.0,2.0,2.0,649929.0,False,False,False,False,False,False,False,True,False
99006.0,2025.0,1750.0,2.0,4.0,3.0,2.0,409911.0,False,False,False,False,False,False,False,True,False
99114.0,1910.0,1390.0,2.0,4.0,2.0,1.0,284982.0,False,False,False,False,False,False,False,True,False
98812.0,1969.0,3330.0,1.0,3.0,3.0,0.0,473932.0,False,False,False,False,False,False,False,True,False
98338.0,2007.0,3790.0,2.0,3.0,3.0,0.0,1090055.0,False,False,False,False,False,False,False,True,False
98290.0,1937.0,1920.0,2.0,3.0,2.0,0.0,740099.0,False,False,False,False,False,False,False,True,False
98264.0,1973.0,2880.0,2.0,3.0,2.0,0.0,995372.0,False,False,False,False,False,False,False,True,False
99006.0,2005.0,1080.0,1.0,1.0,1.0,0.0,300095.0,False,False,False,False,False,False,False,True,False
98026.0,1976.0,2250.0,2.0,4.0,3.0,0.0,859935.0,False,False,False,False,False,False,False,True,False
98942.0,1993.0,2290.0,2.0,4.0,2.0,2.0,439934.0,False,False,False,False,True,False,False,False,False
98626.0,1966.0,2090.0,1.0,3.0,2.0,0.0,399834.0,False,False,False,False,False,False,False,True,False
98199.0,1969.0,1220.0,1.0,3.0,2.0,0.0,444949.0,True,False,False,False,False,False,False,False,False
98332.0,2006.0,1320.0,2.0,2.0,2.0,0.0,599942.0,False,False,False,False,False,False,False,True,False
98513.0,2026.0,2250.0,2.0,4.0,3.0,0.0,645060.0,False,False,False,False,False,False,False,True,False
99224.0,2006.0,1460.0,2.0,3.0,2.0,0.0,103900.0,False,False,False,False,True,False,False,False,False
99101.0,2008.0,1460.0,1.0,3.0,2.0,2.0,399960.0,False,False,False,False,True,False,False,False,False
98642.0,2021.0,1880.0,2.0,3.0,2.0,2.0,479193.0,False,False,False,False,False,False,False,False,True
98823.0,2002.0,2640.0,1.0,4.0,3.0,0.0,524923.0,False,False,False,False,True,False,False,False,False
98110.0,1994.0,2950.0,2.0,3.0,4.0,0.0,2900068.0,False,False,False,False,False,False,False,True,False
98366.0,1967.0,2130.0,1.0,2.0,2.0,0.0,824904.0,False,False,False,False,False,False,False,True,False
98345.0,1990.0,780.0,1.0,2.0,1.0,0.0,427054.0,False,False,False,False,True,False,False,False,False
98371.0,1936.0,4450.0,2.0,3.0,2.0,0.0,849906.0,False,False,False,False,False,False,False,True,False
98284.0,1992.0,1810.0,2.0,3.0,2.0,0.0,400087.0,False,False,False,True,False,False,False,False,False
98008.0,1957.0,5200.0,1.0,5.0,6.0,0.0,2138065.0,False,False,False,False,False,False,False,True,False
98277.0,1976.0,2210.0,2.0,3.0,3.0,0.0,699911.0,False,False,False,False,False,False,False,True,False
98155.0,1960.0,2300.0,1.0,4.0,3.0,0.0,1340929.0,False,False,False,False,False,False,False,True,False
98126.0,2013.0,1800.0,2.0,3.0,3.0,0.0,799901.0,False,False,False,False,False,False,False,True,False
98244.0,1976.0,350.0,1.0,1.0,1.0,0.0,31949.0,False,False,False,False,True,False,False,False,False
99337.0,2026.0,1500.0,1.0,4.0,2.0,2.0,444201.0,False,False,False,False,False,False,False,True,False
98122.0,1908.0,1920.0,2.0,3.0,2.0,0.0,649923.0,False,False,False,False,False,False,False,True,False
98362.0,1955.0,1600.0,1.0,3.0,1.0,0.0,120097.0,False,False,False,False,False,False,False,True,False
98506.0,1985.0,1350.0,2.0,3.0,2.0,0.0,310747.0,False,False,False,False,False,False,False,True,False
98642.0,1999.0,2430.0,2.0,3.0,2.0,2.0,825089.0,False,False,False,False,False,False,False,True,False
98258.0,2025.0,2760.0,2.0,5.0,3.0,0.0,809903.0,False,False,False,False,False,False,False,True,False
99362.0,2026.0,1570.0,1.0,3.0,2.0,0.0,445257.0,False,False,False,False,False,False,False,True,False
98321.0,2025.0,1950.0,1.0,3.0,2.0,0.0,699896.0,False,False,False,False,False,False,False,True,False
98908.0,1924.0,1500.0,2.0,4.0,1.0,0.0,425088.0,False,False,False,False,False,False,False,True,False
98032.0,1908.0,1210.0,2.0,3.0,1.0,0.0,349940.0,False,False,False,False,False,False,False,True,False
98407.0,2025.0,4570.0,1.0,5.0,6.0,0.0,3167518.0,False,False,False,False,False,False,False,True,False
98030.0,1960.0,2620.0,1.0,4.0,3.0,0.0,719915.0,False,False,False,False,False,False,False,True,False
99338.0,2025.0,2480.0,1.0,3.0,4.0,3.0,748608.0,False,False,False,False,False,False,False,True,False
98404.0,1909.0,1090.0,1.0,3.0,1.0,0.0,400078.0,False,False,False,False,False,False,False,True,False
98229.0,1973.0,1150.0,1.0,2.0,2.0,0.0,169917.0,False,False,False,False,True,False,False,False,False
98033.0,1998.0,1750.0,2.0,3.0,4.0,0.0,900090.0,False,False,False,False,False,False,False,False,True
98115.0,2026.0,4420.0,2.0,5.0,4.0,0.0,3360089.0,False,False,False,False,False,False,False,True,False
98310.0,2025.0,2050.0,2.0,4.0,3.0,0.0,575048.0,False,False,False,False,False,False,False,True,False
98908.0,1969.0,1750.0,2.0,3.0,2.0,0.0,124935.0,True,False,False,False,False,False,False,False,False
98230.0,1992.0,1810.0,2.0,3.0,0.0,0.0,1245221.0,False,False,False,False,False,False,False,True,False
98642.0,2025.0,2380.0,2.0,4.0,3.0,0.0,625187.0,False,False,False,False,False,False,False,True,False
98110.0,1964.0,1630.0,1.0,3.0,2.0,0.0,878082.0,False,False,False,False,False,False,False,True,False
98264.0,2014.0,2100.0,2.0,3.0,3.0,0.0,515098.0,False,False,False,False,False,False,False,False,True
98294.0,2025.0,2220.0,2.0,3.0,3.0,0.0,619936.0,False,False,False,False,False,False,False,True,False
98178.0,1907.0,1170.0,1.0,3.0,1.0,0.0,450085.0,False,False,False,False,False,False,False,True,False
98034.0,1989.0,1840.0,3.0,4.0,3.0,0.0,1150079.0,False,False,False,False,False,False,False,True,False
98019.0,2025.0,2660.0,2.0,5.0,4.0,0.0,1055053.0,False,False,False,False,False,False,False,True,False
98367.0,2025.0,2950.0,2.0,5.0,4.0,0.0,740060.0,False,False,False,False,False,False,False,True,False
98065.0,2003.0,1280.0,2.0,3.0,2.0,2.0,590064.0,True,False,False,False,False,False,False,False,False
98006.0,1954.0,1200.0,1.0,3.0,2.0,0.0,3600084.0,False,False,False,False,False,False,False,True,False
98077.0,1984.0,3010.0,1.0,4.0,5.0,0.0,1734935.0,False,False,False,False,False,False,False,True,False
98070.0,1924.0,1480.0,2.0,4.0,1.0,0.0,350092.0,False,False,False,False,False,False,False,True,False
98310.0,2025.0,2050.0,2.0,4.0,3.0,0.0,555018.0,False,False,False,False,False,False,False,True,False
98168.0,1911.0,2450.0,2.0,5.0,4.0,0.0,409945.0,False,False,False,False,False,False,False,True,False
98230.0,1992.0,1810.0,2.0,3.0,0.0,0.0,343011.0,False,False,False,False,False,False,False,True,False
98199.0,1947.0,1280.0,1.0,2.0,3.0,0.0,739930.0,False,False,False,False,False,False,False,True,False
98632.0,1975.0,1140.0,1.0,3.0,1.0,0.0,288070.0,False,False,False,False,False,False,False,True,False
99362.0,1942.0,680.0,1.0,2.0,1.0,0.0,126788.0,False,False,False,False,False,False,False,True,False
98199.0,1945.0,1590.0,2.0,3.0,3.0,0.0,709426.0,False,False,False,False,False,False,False,False,True
98290.0,1982.0,2300.0,1.0,2.0,2.0,0.0,635058.0,False,False,False,False,True,False,False,False,False
98258.0,2025.0,2810.0,2.0,5.0,3.0,0.0,809940.0,False,False,False,False,False,False,False,True,False
98012.0,1976.0,1250.0,1.0,2.0,2.0,0.0,110078.0,False,False,False,False,True,False,False,False,False
98642.0,2025.0,3970.0,2.0,4.0,4.0,3.0,1215051.0,False,False,False,False,False,False,False,True,False
99208.0,2025.0,1830.0,1.0,3.0,2.0,2.0,450034.0,False,False,False,False,False,False,False,True,False
99216.0,1953.0,1930.0,1.0,4.0,2.0,0.0,260097.0,False,False,False,False,False,False,False,True,False
98023.0,1967.0,2460.0,1.0,3.0,3.0,0.0,509932.0,False,False,False,False,False,False,False,True,False
98362.0,1992.0,1810.0,2.0,3.0,0.0,0.0,200078.0,False,False,False,False,False,False,False,True,False
98372.0,1939.0,2520.0,1.0,4.0,2.0,0.0,673908.0,False,False,False,False,False,False,False,True,False
98663.0,1977.0,1670.0,2.0,4.0,2.0,2.0,459060.0,False,False,False,False,False,False,False,True,False
98030.0,2025.0,3790.0,2.0,4.0,4.0,0.0,1390258.0,False,False,False,False,False,False,False,True,False
98684.0,2026.0,1580.0,2.0,3.0,3.0,0.0,559320.0,False,False,False,False,False,False,False,True,False
98005.0,1977.0,2840.0,2.0,4.0,3.0,0.0,2449919.0,False,False,False,False,False,False,False,True,False
98033.0,1968.0,720.0,2.0,1.0,1.0,0.0,275087.0,True,False,False,False,False,False,False,False,False
98604.0,1992.0,1810.0,2.0,3.0,0.0,0.0,541443.0,False,False,False,False,False,False,False,True,False
98604.0,2026.0,1540.0,2.0,3.0,3.0,0.0,541441.0,False,False,False,False,False,False,False,True,False
99016.0,2026.0,5210.0,1.0,8.0,2.0,0.0,416499.0,False,False,False,False,False,False,False,True,False
98103.0,1943.0,1800.0,1.0,3.0,1.0,0.0,1300050.0,False,False,False,False,False,False,False,True,False
98406.0,1959.0,1800.0,1.0,4.0,1.0,0.0,450052.0,False,False,False,False,False,False,False,True,False
99037.0,2025.0,1960.0,1.0,3.0,2.0,2.0,449864.0,False,False,False,False,False,False,False,True,False
98072.0,2007.0,2450.0,2.0,4.0,3.0,0.0,1383096.0,False,False,False,False,False,False,False,True,False
98407.0,2025.0,4670.0,1.0,4.0,4.0,0.0,3167638.0,False,False,False,False,False,False,False,True,False
98642.0,2021.0,1890.0,2.0,3.0,2.0,2.0,450095.0,False,False,False,False,False,False,False,False,True
98037.0,1992.0,1810.0,2.0,3.0,0.0,0.0,1592591.0,False,False,False,False,False,False,False,True,False
99354.0,2025.0,1530.0,2.0,3.0,3.0,1.0,349809.0,False,False,False,False,False,False,False,False,True
98033.0,1960.0,1480.0,1.0,3.0,1.0,0.0,1513516.0,False,False,False,False,False,False,False,True,False
98107.0,1910.0,1470.0,1.0,2.0,1.0,0.0,887440.0,False,False,False,False,False,False,False,True,False
98584.0,1993.0,1970.0,1.0,3.0,2.0,0.0,438076.0,False,False,False,False,True,False,False,False,False
98296.0,1980.0,1470.0,2.0,2.0,1.0,0.0,760076.0,False,False,False,False,False,False,False,True,False
98422.0,1990.0,2600.0,2.0,4.0,2.0,0.0,715082.0,False,False,False,False,False,False,False,True,False
98530.0,2022.0,1040.0,1.0,3.0,2.0,0.0,299090.0,False,False,False,False,True,False,False,False,False
99352.0,1952.0,1770.0,1.0,4.0,1.0,0.0,158355.0,False,False,False,False,False,False,False,True,False
98030.0,2011.0,1980.0,2.0,4.0,3.0,0.0,544916.0,False,False,False,False,False,False,False,True,False
98230.0,1992.0,1810.0,2.0,3.0,0.0,0.0,307592.0,False,False,False,False,False,False,False,True,False
98019.0,1992.0,1810.0,2.0,3.0,0.0,0.0,1054940.0,False,False,False,False,False,False,False,True,False
99344.0,1971.0,1070.0,1.0,3.0,1.0,1.0,188229.0,False,False,False,False,False,False,False,True,False
98252.0,1992.0,1340.0,1.0,3.0,2.0,0.0,520095.0,False,False,False,False,True,False,False,False,False
98604.0,2025.0,2490.0,2.0,3.0,3.0,0.0,541449.0,False,False,False,False,False,False,False,True,False
98021.0,1976.0,2320.0,2.0,4.0,3.0,0.0,1089942.0,False,False,False,False,False,False,False,True,False
98042.0,1992.0,1810.0,2.0,3.0,0.0,0.0,600040.0,False,False,False,False,False,False,False,True,False
98831.0,1992.0,1810.0,2.0,3.0,2.0,0.0,365058.0,False,False,False,True,False,False,False,False,False
98045.0,1975.0,1430.0,1.0,2.0,3.0,0.0,1044915.0,False,False,False,False,False,False,False,True,False
98282.0,1981.0,1270.0,1.0,3.0,2.0,0.0,489905.0,False,False,False,False,False,False,False,True,False
98642.0,2025.0,4010.0,2.0,4.0,4.0,0.0,1215340.0,False,False,False,False,False,False,False,True,False
99006.0,1992.0,1810.0,2.0,3.0,0.0,0.0,98926.0,True,False,False,False,False,False,False,False,False
98418.0,1925.0,1660.0,2.0,3.0,2.0,0.0,249929.0,False,False,False,False,False,False,False,True,False
98008.0,1966.0,1900.0,1.0,4.0,3.0,0.0,1115052.0,False,False,False,False,False,False,False,True,False
99338.0,2019.0,1600.0,1.0,3.0,2.0,2.0,352069.0,False,False,False,False,True,False,False,False,False
98284.0,1992.0,1810.0,2.0,3.0,0.0,0.0,400078.0,False,False,False,False,False,False,False,True,False
98607.0,2021.0,3920.0,3.0,5.0,3.0,4.0,944905.0,False,False,False,False,False,False,False,True,False
99352.0,2012.0,2270.0,1.0,3.0,3.0,3.0,585100.0,False,False,False,False,False,False,False,True,False
98625.0,2003.0,2720.0,1.0,3.0,2.0,0.0,502906.0,False,False,False,False,True,False,False,False,False
98604.0,2025.0,3570.0,2.0,4.0,5.0,0.0,1369548.0,False,False,False,False,False,False,False,True,False
99354.0,1982.0,1200.0,2.0,3.0,1.0,0.0,184935.0,True,False,False,False,False,False,False,False,False
98022.0,1925.0,760.0,2.0,2.0,1.0,0.0,350088.0,False,False,False,False,False,False,False,True,False
99163.0,1948.0,770.0,1.0,2.0,1.0,1.0,210077.0,False,False,False,False,False,False,False,True,False
98607.0,1998.0,1800.0,1.0,3.0,2.0,1.0,2000067.0,False,False,False,False,False,False,False,True,False
98632.0,2013.0,3840.0,2.0,4.0,3.0,0.0,550065.0,False,False,False,False,False,False,False,True,False
98040.0,1968.0,800.0,4.0,1.0,1.0,1.0,200055.0,True,False,False,False,False,False,False,False,False
98125.0,1970.0,1420.0,3.0,2.0,2.0,1.0,266066.0,True,False,False,False,False,False,False,False,False
98033.0,1981.0,2480.0,1.0,4.0,4.0,0.0,1900071.0,False,False,False,False,False,False,False,True,False
99352.0,1999.0,1420.0,1.0,3.0,2.0,1.0,589071.0,True,False,False,False,False,False,False,False,False
98011.0,2025.0,1870.0,2.0,3.0,4.0,0.0,1150077.0,False,False,False,False,False,False,False,False,True
99206.0,1973.0,3250.0,2.0,3.0,4.0,2.0,479937.0,False,False,False,False,False,False,False,True,False
98930.0,1940.0,650.0,1.0,2.0,1.0,0.0,267560.0,False,False,False,False,False,False,False,True,False
98506.0,1973.0,1750.0,2.0,4.0,2.0,0.0,529905.0,False,False,False,False,False,True,False,False,False
98382.0,1991.0,3300.0,2.0,3.0,3.0,2.0,1200070.0,False,False,False,False,False,False,False,True,False
98119.0,1911.0,1780.0,2.0,3.0,2.0,0.0,1105062.0,False,False,False,False,False,True,False,False,False
98310.0,1943.0,1440.0,2.0,4.0,2.0,0.0,474918.0,False,False,False,False,False,True,False,False,False
98326.0,1926.0,2210.0,2.0,3.0,3.0,0.0,317822.0,False,False,False,False,False,False,False,True,False
98642.0,2025.0,2390.0,2.0,3.0,3.0,0.0,693263.0,False,False,False,False,False,False,False,True,False
98118.0,2001.0,1050.0,2.0,2.0,2.0,0.0,479929.0,False,False,False,False,False,False,False,False,True
99203.0,1939.0,3750.0,2.0,4.0,2.0,1.0,774914.0,False,False,False,False,False,False,False,True,False
98642.0,2004.0,2440.0,2.0,4.0,2.0,3.0,564941.0,False,False,False,False,False,False,False,True,False
98223.0,1979.0,1880.0,1.0,3.0,2.0,0.0,580092.0,False,False,False,False,True,False,False,False,False
98230.0,1992.0,1810.0,2.0,3.0,0.0,0.0,584209.0,False,False,False,False,False,False,False,True,False
98229.0,2019.0,3300.0,2.0,9.0,5.0,0.0,1310070.0,False,False,False,False,False,True,False,False,False
99208.0,1972.0,1970.0,2.0,5.0,2.0,2.0,410069.0,False,False,False,False,False,False,False,True,False
98003.0,1995.0,2820.0,2.0,4.0,3.0,0.0,749929.0,False,False,False,False,False,False,False,True,False
99163.0,1968.0,3000.0,1.0,5.0,3.0,2.0,595083.0,False,False,False,False,False,False,False,True,False
98034.0,1980.0,1280.0,2.0,3.0,2.0,2.0,538925.0,True,False,False,False,False,False,False,False,False
99208.0,2004.0,2680.0,1.0,5.0,3.0,2.0,482056.0,False,False,False,False,False,False,False,True,False
98683.0,2013.0,3680.0,2.0,4.0,3.0,4.0,1054922.0,False,False,False,False,False,False,False,True,False
98034.0,1980.0,1080.0,2.0,2.0,1.0,0.0,385063.0,True,False,False,False,False,False,False,False,False
98604.0,2008.0,3170.0,2.0,3.0,3.0,0.0,974945.0,False,False,False,False,False,False,False,True,False
98604.0,1976.0,2340.0,1.0,4.0,2.0,4.0,329908.0,False,False,False,False,False,False,False,True,False
99223.0,1975.0,2810.0,2.0,5.0,3.0,2.0,629935.0,False,False,False,False,False,False,False,True,False
98362.0,1972.0,3120.0,2.0,5.0,3.0,2.0,524920.0,False,False,False,False,False,False,False,True,False
98640.0,1992.0,1810.0,2.0,3.0,0.0,0.0,49942.0,False,False,False,False,False,False,False,True,False
99301.0,2005.0,1680.0,2.0,3.0,3.0,2.0,360067.0,False,False,False,False,False,False,False,False,True
98445.0,1987.0,1450.0,2.0,3.0,1.0,0.0,290069.0,False,False,False,False,False,False,False,True,False
98407.0,1983.0,1410.0,2.0,3.0,2.0,0.0,470056.0,False,False,False,False,False,False,False,True,False
99202.0,1980.0,1460.0,1.0,3.0,2.0,0.0,330099.0,False,False,False,False,False,False,False,True,False
99122.0,2012.0,860.0,2.0,4.0,1.0,0.0,177565.0,False,False,False,False,False,False,False,True,False
98166.0,1970.0,2540.0,2.0,4.0,3.0,0.0,1309921.0,False,False,False,False,False,False,False,True,False
98383.0,2002.0,4320.0,1.0,3.0,3.0,0.0,964922.0,False,False,False,False,False,False,False,True,False
98371.0,2002.0,2270.0,2.0,3.0,3.0,0.0,632280.0,False,False,False,False,False,False,False,True,False
98333.0,1989.0,3960.0,2.0,4.0,4.0,0.0,1117421.0,False,False,False,False,False,False,False,True,False
98022.0,1990.0,1600.0,1.0,3.0,2.0,0.0,199978.0,False,False,False,False,True,False,False,False,False
